2023-05-29T17:05:39Z
 
Index_No.    Distance
300      0.1943579
300      0.197864
300      0.182342
300      0.2006035
300      0.2217225
300      0.2406853
300      0.2590168
300      0.2766625
300      0.293544
300      0.3100149
300      0.3270823
300      0.3478136
300      0.3661416
300      0.3950428
300      0.4276869
300      0.4674129
300      0.5147106
300      0.5691898
300      0.6307043
300      0.6987078
300      0.7724735
300      0.8516434
300      0.9399512
300      1.032027
300      1.127673
300      1.226635
300      1.328692
300      1.432449
300      1.536829
300      1.640824
300      1.7408
300      1.835869
300      1.932389
300      1.926449
300      1.923211
300      1.920239
300      1.912215
300      1.912287
300      1.90711
300      1.89862
300      1.885239
300      1.88277
300      1.859071
300      1.854634
300      1.844945
300      1.833682
300      1.828738
300      1.817869
300      1.795157
300      1.778468
300      1.776486
300      1.756133
300      1.742761
300      1.723909
300      1.691414
300      1.672087
300      1.647099
300      1.642774
300      1.625867
300      1.625867
300      1.619661
300      1.58724
300      1.563307
300      1.541228
300      1.537196
300      1.487099
300      1.451056
300      1.382522
300      1.351087
300      1.346537
300      1.250878
300      1.190259
300      1.133564
300      1.073697
300      1.004145
300      0.895116
300      0.8354808
300      0.7821233
300      0.777894
300      0.6716812
300      0.6249412
300      0.5830327
300      0.5446666
300      0.5061584
300      0.4397417
300      0.4384323
300      0.4150493
300      0.4110165
300      0.3257686
300      0.2988343
300      0.2759679
300      0.2486693
300      0.2343097
300      0.19996
300      0.1756156
300      0.1590451
300      0.1582322
300      0.1372755
300      0.1348172
300      0.1398961
300      0.1464499
300      0.15264
300      0.1529537
300      0.1552218
300      0.1589559
300      0.1603944
300      0.1608754
300      0.1634062
300      0.1635813
300      0.1636587
300      0.1640041
300      0.1635148
300      0.163057
300      0.1631472
300      0.1624937
300      0.1623336
300      0.1612304
300      0.1590217
300      0.1553925
300      0.1527704
300      0.1490014
300      0.143019
300      0.1424906
300      0.1398496
300      0.1380567
300      0.1285762
300      0.1253878
300      0.1217538
300      0.118056
300      0.1145128
300      0.1106018
300      0.1043918
300      0.1015501
300      0.100837
300      0.09693337
300      0.09496219
300      0.09372441
300      0.09298947
300      0.09223641
300      0.09211504
300      0.09191716
300      0.09203313
300      0.09196711
300      0.09173071
300      0.09212693
300      0.09216382
300      0.09283819
300      0.09315463
300      0.09323507
300      0.09242886
300      0.09215692
300      0.09123432
300      0.09078779
300      0.08859611
300      0.08730927
300      0.0861219
300      0.08513755
300      0.08279615
300      0.08154282
300      0.07991102
300      0.07803655
300      0.07746289
300      0.07743455
300      0.07757776
300      0.07768504
300      0.07788436
300      0.07797172
300      0.07811344
300      0.0782233
300      0.0782233
300      0.07836102
300      0.07841273
300      0.07841588
300      0.07831147
300      0.07819514
300      0.07803412
300      0.07782351
300      0.07782351
300      0.07752322
300      0.07670728
300      0.07611705
300      0.07554419
300      0.0747868
300      0.07319622
300      0.07230698
300      0.07131919
300      0.07028981
300      0.06918654
300      0.06918654
300      0.06687979
300      0.06573592
300      0.06315725
300      0.06198006
300      0.06072379
300      0.05952631
300      0.05838691
300      0.05734862
300      0.05734862
300      0.05489587
300      0.05375275
300      0.05180278
300      0.05082363
300      0.04997754
300      0.04915616
300      0.0483342
300      0.04755718
300      0.04755718
300      0.04631763
300      0.04590372
300      0.04554378
300      0.04513134
300      0.04478907
300      0.04445136
300      0.04435476
300      0.04435885
300      0.04435885
300      0.0445803
300      0.04550542
300      0.04601144
300      0.04644275
300      0.04738938
300      0.04783322
300      0.04795684
300      0.04793344
300      0.04793344
300      0.04791882
300      0.04800033
300      0.0480881
300      0.04829774
300      0.04866297
300      0.04883311
300      0.04907227
300      0.04926202
300      0.04957051
300      0.04957051
300      0.05011424
300      0.05037776
300      0.05071858
300      0.05122467
300      0.05144904
300      0.05159431
300      0.05173862
300      0.05193297
300      0.05193297
300      0.0522111
300      0.05228653
300      0.05236987
300      0.05241868
300      0.05247484
300      0.05248672
300      0.05252213
300      0.05269685
300      0.05269685
300      0.0529646
300      0.05303183
300      0.05316009
300      0.05333529
300      0.05352972
300      0.05364423
300      0.05377643
300      0.05397741
300      0.05397741
300      0.05416089
300      0.05426953
300      0.05426953
300      0.05434555
300      0.05442761
300      0.05449819
300      0.05462031
300      0.05469164
300      0.05478925
300      0.05486503
300      0.05494849
300      0.05530894
300      0.05536645
300      0.05528428
300      0.05530513
300      0.05543808
300      0.05544192
300      0.05545598
2635      3.609899
2635      3.609779
2635      3.609822
2635      3.609957
2635      3.609797
2635      3.60981
2635      3.609849
2635      3.609858
2635      3.609895
2635      3.609895
2635      3.610039
2635      3.609904
2635      3.609893
2635      3.609939
2635      3.609954
2635      3.609932
2635      3.609955
2635      3.609902
2635      3.609902
2635      3.609911
2635      3.609718
2635      3.609734
2635      3.609627
2635      3.609567
2635      3.609567
2635      3.609587
2635      3.609447
2635      3.67946
2635      3.677011
2635      3.675998
2635      3.673628
2635      3.672427
2635      3.67084
2635      3.669042
2635      3.666723
2635      3.663343
2635      3.66105
2635      3.648466
2635      3.641789
2635      3.636481
2635      3.634865
2635      3.623442
2635      3.60457
2635      3.596256
2635      3.590265
2635      3.579432
2635      3.565957
2635      3.553857
2635      3.540905
2635      3.52719
2635      3.512668
2635      3.497524
2635      3.481612
2635      3.470526
2635      3.444196
2635      3.425088
2635      3.406508
2635      3.389174
2635      3.373125
2635      3.359595
2635      3.349574
2635      3.344047
2635      3.345134
2635      3.35348
2635      3.371472
2635      3.397551
2635      3.448991
2635      3.521226
2635      3.618294
2635      3.746458
2635      3.911659
2635      4.16842
2635      4.449006
2635      4.613151
2635      4.68764
2635      4.751654
2635      4.753242
2635      4.813791
2635      4.914375
2635      4.963434
2635      5.024838
2635      5.078134
2635      5.087413
2635      5.269542
2635      5.313702
2635      5.316825
2635      5.36105
2635      5.447664
2635      5.499941
2635      5.54699
2635      5.65225
2635      5.711921
2635      5.764695
2635      5.826036
2635      5.886967
2635      5.943225
2635      5.998832
2635      6.057978
2635      6.169074
2635      6.21861
2635      6.21861
2635      6.228474
2635      6.372047
2635      6.230853
2635      6.235327
2635      6.239939
2635      6.244246
2635      6.250393
2635      6.253684
2635      6.257829
2635      6.262852
2635      6.265975
2635      6.268814
2635      6.27128
2635      6.273283
2635      6.27484
2635      6.276156
2635      6.27767
2635      6.277426
2635      6.277763
2635      6.276978
2635      6.275741
2635      6.274027
2635      6.271919
2635      6.26687
2635      6.261929
2635      6.26061
2635      6.26061
2635      6.251397
2635      6.242116
2635      6.235859
2635      6.229218
2635      6.221691
2635      6.208565
2635      6.196083
2635      6.302794
2635      6.175079
2635      6.164196
2635      5.93151
2635      5.796727
2635      5.65239
2635      5.505945
2635      5.330363
2635      4.968923
2635      4.742947
2635      4.542024
2635      4.528526
2635      4.099371
2635      3.870481
2635      3.633642
2635      3.426361
2635      3.181722
2635      2.742537
2635      2.532182
2635      2.339366
2635      2.339366
2635      2.325402
2635      1.817195
2635      1.654014
2635      1.499527
2635      1.349411
2635      1.225296
2635      1.106548
2635      1.010525
2635      0.9242603
2635      0.7870914
2635      0.733008
2635      0.6767616
2635      0.6240836
2635      0.5708263
2635      0.5222178
2635      0.4300103
2635      0.4282054
2635      0.3832516
2635      0.3789198
2635      0.2809614
2635      0.2630891
2635      0.2511596
2635      0.2363648
2635      0.2253753
2635      0.2104152
2635      0.2043677
2635      0.1978182
2635      0.1966
2635      0.1804482
2635      0.1761045
2635      0.1747545
2635      0.1695294
2635      0.1641594
2635      0.1506936
2635      0.1574197
2635      0.149426
2635      0.1491126
2635      0.1713197
2635      0.1811026
2635      0.192961
2635      0.1924565
2635      0.1898643
2635      0.1889133
2635      0.1867426
2635      0.1859653
2635      0.1860924
2635      0.1866454
2635      0.1858325
2635      0.1848512
2635      0.1839622
2635      0.1828911
2635      0.181487
2635      0.1801832
2635      0.177317
2635      0.1772599
2635      0.1769584
2635      0.1754064
2635      0.1748452
2635      0.1745909
2635      0.1767345
2635      0.1762889
2635      0.1770962
2635      0.1770301
2635      0.1769965
2635      0.1770529
2635      0.1774211
2635      0.1778796
2635      0.1784083
2635      0.1791357
2635      0.1792861
2635      0.178444
2635      0.1793167
2635      0.1797858
2635      0.1801511
2635      0.1822264
2635      0.1838537
2635      0.1869595
2635      0.1865536
2635      0.1875059
2635      0.1953266
2635      0.1962431
2635      0.1961613
2635      0.1961771
2635      0.196255
2635      0.1960595
2635      0.1946812
2635      0.1921596
2635      0.1918861
2635      0.19133
2635      0.1908773
2635      0.190433
2635      0.1898016
2635      0.188883
2635      0.188487
2635      0.1879288
2635      0.1873644
2635      0.1869286
2635      0.186115
2635      0.1852567
2635      0.1845153
2635      0.1835348
2635      0.1826981
2635      0.1816884
2635      0.1808628
2635      0.1781638
2635      0.1781638
2635      0.1771142
2635      0.1748988
2635      0.173812
2635      0.173812
2635      0.173812
2635      0.1695524
2635      0.1680621
2635      0.1647496
2635      0.1634883
2635      0.161711
2635      0.1598588
2635      0.1579348
2635      0.1579348
2635      0.1539827
2635      0.1521686
2635      0.1494859
2635      0.1454996
2635      0.1435943
2635      0.1414218
2635      0.1394942
2635      0.1371762
2635      0.1350563
2635      0.1330105
2635      0.1309001
2635      0.1288824
2635      0.1249636
2635      0.1229693
2635      0.120796
2635      0.1189038
2635      0.1169677
2635      0.1150475
2635      0.1131533
2635      0.1111716
2635      0.1087701
2635      0.1049472
2635      0.1035017
2635      0.1016671
2635      0.09986995
2635      0.09794422
2635      0.09585934
2635      0.09585934
2635      0.09221637
2635      0.08944302
2635      0.08651806
2635      0.08651806
2635      0.08378839
2635      0.08156844
2635      0.07702044
2635      0.07508235
2635      0.07508235
2635      0.06944641
2635      0.06683094
2635      0.06434228
2635      0.06297584
2635      0.05830405
2635      0.05589515
2635      0.05371938
2635      0.05164934
2635      0.05164934
2635      0.04757056
2635      0.04599423
2635      0.04456431
2635      0.04270294
2635      0.04218765
2635      0.04199303
2635      0.04206157
2635      0.04261917
2635      0.04341839
2635      0.04436749
2635      0.04545837
2635      0.04665429
2635      0.04807421
2635      0.05112848
2635      0.05280406
2635      0.05456301
2635      0.05639646
2635      0.05834243
2635      0.05834243
2635      0.0633079
2635      0.0633079
2635      0.06569125
2635      0.06699531
2635      0.06855191
2635      0.07020728
2635      0.07229322
2635      0.074139
2635      0.074139
2635      0.07625253
2635      0.07747006
2635      0.07808312
2635      0.07860395
2635      0.07914899
2635      0.07971111
2635      0.08035614
2635      0.08066268
2635      0.08066268
2635      0.08093124
2635      0.08106361
2635      0.08123855
2635      0.08141702
2635      0.08172306
2635      0.081913
2635      0.082172
2635      0.08219937
2635      0.08202666
