2023-04-12T14:41:08Z
 
Index No.     Position.x      Position.y      Position.z
1019      -0.4134067      0.4853845      -0.6978804
1019      -0.4109426      0.4878856      -0.7016075
1019      -0.4013555      0.48802      -0.7161894
1019      -0.3966148      0.4890638      -0.7239885
1019      -0.3918366      0.4901589      -0.732019
1019      -0.3873088      0.490858      -0.7399362
1019      -0.381084      0.4899541      -0.7515952
1019      -0.3764846      0.4901137      -0.7598513
1019      -0.3718968      0.4901671      -0.7682792
1019      -0.3688394      0.4921837      -0.7731355
1019      -0.3642086      0.4919002      -0.7816626
1019      -0.3581387      0.4887875      -0.7941797
1019      -0.3536112      0.4877311      -0.8029805
1019      -0.3492616      0.4864887      -0.8118188
1019      -0.3450474      0.4853471      -0.8204562
1019      -0.3409223      0.4844772      -0.8289529
1019      -0.3358588      0.482164      -0.839766
1019      -0.3315804      0.4820827      -0.8478597
1019      -0.3272805      0.4822765      -0.8559134
1019      -0.3239129      0.4834709      -0.8618169
1019      -0.3186342      0.483412      -0.8718565
1019      -0.3145348      0.4835903      -0.8798575
1019      -0.3106448      0.4844701      -0.8879485
1019      -0.3067699      0.4855065      -0.8960034
1019      -0.3026853      0.4864218      -0.9056209
1019      -0.2987698      0.4878541      -0.913373
1019      -0.2947453      0.4896179      -0.9210571
1019      -0.2906722      0.4913459      -0.9287184
1019      -0.2871492      0.4924996      -0.935173
1019      -0.2823035      0.4952185      -0.9435381
1019      -0.2780869      0.497328      -0.950861
1019      -0.2738766      0.4996524      -0.9581131
1019      -0.2689941      0.5031175      -0.9656181
1019      -0.2646457      0.5054702      -0.9724831
1019      -0.2609737      0.5068476      -0.9790955
1019      -0.2566506      0.5094081      -0.985877
1019      -0.2522676      0.5118504      -0.9925547
1019      -0.2478602      0.5141846      -0.9991571
1019      -0.2428869      0.5173565      -1.005574
1019      -0.2375231      0.5197627      -1.01368
1019      -0.2316313      0.5226778      -1.021533
1019      -0.2263135      0.5250839      -1.029516
1019      -0.2210247      0.5273358      -1.037457
1019      -0.2157505      0.5295528      -1.045372
1019      -0.2104228      0.5316558      -1.053318
1019      -0.2050641      0.5334603      -1.061172
1019      -0.199802      0.5353122      -1.069116
1019      -0.1946561      0.537215      -1.0771
1019      -0.1894922      0.5388114      -1.085146
1019      -0.1844133      0.5403566      -1.093208
1019      -0.1793818      0.5417091      -1.101292
1019      -0.1743805      0.5420465      -1.109454
1019      -0.1694615      0.5439044      -1.117529
1019      -0.1646208      0.5449373      -1.125645
1019      -0.15985      0.5445523      -1.133942
1019      -0.1551325      0.5452243      -1.14223
1019      -0.1502132      0.5469166      -1.150324
1019      -0.1457967      0.5459217      -1.158931
1019      -0.1412192      0.5459027      -1.167319
1019      -0.1367869      0.5459672      -1.175858
1019      -0.1323267      0.5458677      -1.184253
1019      -0.1284918      0.5444158      -1.192837
1019      -0.1252505      0.5445268      -1.1995
1019      -0.1219288      0.5442119      -1.206004
1019      -0.1186646      0.5439992      -1.212502
1019      -0.1148595      0.5449142      -1.219026
1019      -0.1124635      0.5440094      -1.225484
1019      -0.109436      0.5439882      -1.231927
1019      -0.1064396      0.544054      -1.238256
1019      -0.1035106      0.543905      -1.244612
1019      -0.1016086      0.5435029      -1.250604
1019      -0.09891042      0.5437414      -1.256711
1019      -0.09627557      0.5438654      -1.262766
1019      -0.09270248      0.5445684      -1.269223
1019      -0.08913055      0.5452712      -1.275678
1019      -0.08857521      0.5452664      -1.280902
1019      -0.08607954      0.5460503      -1.286952
1019      -0.08382821      0.5464965      -1.2928
1019      -0.08156449      0.5472336      -1.298746
1019      -0.08043438      0.5479047      -1.304061
1019      -0.07816148      0.5484562      -1.309835
1019      -0.07593083      0.5495789      -1.315655
1019      -0.07380351      0.5502846      -1.321343
1019      -0.07155189      0.5509653      -1.326946
1019      -0.06941909      0.5518812      -1.332597
1019      -0.06723088      0.5527608      -1.338283
1019      -0.06526986      0.5537024      -1.343785
1019      -0.06317574      0.5544989      -1.349334
1019      -0.06179973      0.5553457      -1.354089
1019      -0.06184584      0.5567278      -1.357106
1019      -0.05894092      0.5574744      -1.363143
1019      -0.05806321      0.5584573      -1.366459
1019      -0.05632672      0.5590855      -1.370492
1019      -0.05414605      0.5597386      -1.375374
1019      -0.05188933      0.5603515      -1.380186
1019      -0.04950103      0.5609512      -1.385088
1019      -0.04737568      0.5614213      -1.389765
1019      -0.04505941      0.56161      -1.394432
1019      -0.0423373      0.5623248      -1.400153
1019      -0.0405817      0.5624247      -1.403777
1019      -0.03831467      0.5626992      -1.408265
1019      -0.03615078      0.562977      -1.412824
1019      -0.03452483      0.5626781      -1.415892
1019      -0.03187668      0.5633166      -1.421381
1019      -0.02968746      0.5637051      -1.42572
1019      -0.02815476      0.563132      -1.428507
1019      -0.02603921      0.5633309      -1.432638
1019      -0.02345303      0.5639125      -1.437964
1019      -0.02171302      0.5633718      -1.440839
1019      -0.01964557      0.5632003      -1.444798
1019      -0.01760516      0.5630696      -1.448776
1019      -0.0155316      0.5629499      -1.452773
1019      -0.01379022      0.5619894      -1.455666
1019      -0.01147011      0.5614855      -1.459599
1019      -0.00916487      0.5611585      -1.463678
1019      -0.006729335      0.5609922      -1.467808
1019      -0.00423637      0.5613645      -1.472769
1019      -0.002003402      0.5598782      -1.476167
1019      0.0004177094      0.559531      -1.480533
1019      0.002794772      0.558807      -1.485025
1019      0.004794776      0.5569561      -1.489197
1019      0.007043988      0.5559967      -1.4939
1019      0.009214878      0.555053      -1.498571
1019      0.0112555      0.5542416      -1.503364
1019      0.01310909      0.553454      -1.508134
1019      0.01552278      0.5535136      -1.512948
1019      0.01667112      0.5517973      -1.517411
1019      0.01827392      0.550968      -1.521969
1019      0.01982629      0.5502036      -1.526485
1019      0.02135858      0.5495223      -1.530775
1019      0.02212036      0.5481799      -1.53465
1019      0.02360141      0.5475588      -1.538817
1019      0.02505004      0.5470673      -1.543032
1019      0.02645242      0.5465034      -1.547221
1019      0.0277755      0.5458699      -1.551414
1019      0.02993658      0.5457126      -1.556084
1019      0.03037989      0.5445808      -1.559703
1019      0.0316197      0.5438497      -1.563876
1019      0.03198981      0.5426059      -1.56757
1019      0.0331986      0.5418767      -1.571941
1019      0.03434148      0.5409802      -1.576362
1019      0.0354805      0.5400414      -1.580811
1019      0.0365648      0.5390319      -1.585356
1019      0.03752622      0.5380425      -1.589909
1019      0.0394108      0.5377043      -1.59447
1019      0.03920844      0.5359902      -1.598955
1019      0.03997654      0.5347228      -1.603533
1019      0.04061103      0.5339733      -1.608163
1019      0.04025599      0.5322585      -1.612996
1019      0.04096588      0.53132      -1.617714
1019      0.04156047      0.530673      -1.622467
1019      0.04229605      0.5298799      -1.627247
1019      0.04291338      0.5291178      -1.631878
1019      0.0444805      0.5286252      -1.636465
1019      0.04395747      0.5283021      -1.640994
1019      0.04451975      0.5280342      -1.645598
1019      0.04487187      0.5276238      -1.64997
1019      0.0443573      0.5277908      -1.654258
1019      0.04475653      0.5279986      -1.658552
1019      0.04531288      0.5281487      -1.662937
1019      0.04576433      0.5282741      -1.667092
1019      0.04626387      0.5285569      -1.67116
1019      0.04681706      0.5288349      -1.675158
1019      0.0472433      0.5294093      -1.679129
1019      0.04791498      0.5296937      -1.682941
1019      0.04851264      0.5301094      -1.686709
1019      0.0486334      0.531079      -1.689747
1019      0.04923791      0.531294      -1.693296
1019      0.04978782      0.5312966      -1.696876
1019      0.05021358      0.5312851      -1.700299
1019      0.05047631      0.5313009      -1.703609
1019      0.05083257      0.530923      -1.706824
1019      0.05101615      0.5306813      -1.71016
1019      0.05141264      0.5302948      -1.713381
1019      0.05143738      0.5298492      -1.715488
1019      0.05201876      0.5296265      -1.718507
1019      0.05275565      0.5294629      -1.721273
1019      0.0534389      0.5290819      -1.723943
1019      0.05406845      0.5289649      -1.726599
1019      0.05475479      0.5287031      -1.729259
1019      0.05568391      0.5284615      -1.733138
1019      0.05511594      0.5283564      -1.730958
1019      0.05489963      0.5282685      -1.729974
1019      0.05456537      0.5276678      -1.727894
1019      0.05447644      0.5273535      -1.726788
1019      0.05429459      0.5271415      -1.725887
1019      0.05408478      0.5273518      -1.72511
1019      0.05408478      0.5273518      -1.72511
1019      0.05389023      0.527251      -1.724547
1019      0.05335087      0.5273229      -1.723115
1019      0.05335087      0.5273229      -1.723115
1019      0.05208766      0.5273427      -1.720955
1019      0.05144793      0.5271816      -1.720256
1019      0.05086571      0.5272081      -1.719563
1019      0.05028015      0.5273829      -1.718951
1019      0.04957396      0.5275583      -1.71826
1019      0.04891646      0.5274279      -1.717656
1019      0.04816377      0.5277599      -1.71692
1019      0.04743373      0.5280024      -1.716207
1019      0.04674822      0.5281339      -1.71536
1019      0.04674822      0.5281339      -1.71536
1019      0.04447198      0.5290823      -1.712883
1019      0.04363948      0.5293721      -1.712062
1019      0.04290998      0.529718      -1.71118
1019      0.04218179      0.5300753      -1.710299
1019      0.04141378      0.5303106      -1.709457
1019      0.04065591      0.5306974      -1.708531
1019      0.03992832      0.5308855      -1.707486
1019      0.03992832      0.5308855      -1.707486
1019      0.03848475      0.531378      -1.705098
1019      0.03782159      0.5313545      -1.703956
1019      0.03655118      0.5317416      -1.70166
1019      0.03596014      0.5316934      -1.700556
1019      0.03548837      0.5317214      -1.699384
1019      0.03502798      0.5318269      -1.698377
1019      0.03449774      0.5317284      -1.69705
1019      0.03402954      0.5314162      -1.695848
1019      0.03356928      0.531521      -1.694665
1019      0.033126      0.5313815      -1.693395
1019      0.0328418      0.5313729      -1.69216
1019      0.03243649      0.5312859      -1.689807
1019      0.03230405      0.5310701      -1.688761
1019      0.03222549      0.5309666      -1.687707
1019      0.03216606      0.5309011      -1.686811
1019      0.0322296      0.5307764      -1.685123
1019      0.0322296      0.5307764      -1.685123
1019      0.03218287      0.5305983      -1.684386
1019      0.03218287      0.5305983      -1.684386
1019      0.03218287      0.5305983      -1.684386
1019      0.03223437      0.530273      -1.68118
1019      0.03219497      0.5301166      -1.680481
1019      0.03222811      0.5300466      -1.679834
1019      0.03237861      0.5301846      -1.679167
1019      0.03237146      0.5302599      -1.678697
1019      0.03250021      0.5301988      -1.677811
1019      0.0326128      0.5301815      -1.677408
1019      0.0326128      0.5301815      -1.677408
1019      0.0326795      0.5302501      -1.676782
1019      0.03285152      0.5304498      -1.67649
1019      0.03290242      0.5304176      -1.676161
1019      0.03303021      0.5304841      -1.675969
1019      0.03321952      0.5305927      -1.67578
1019      0.0333823      0.5306018      -1.675663
