2023-05-29T17:05:39Z
 
Index_No.     Time_Stamp
1214      578.9637
1214      578.9742
1214      578.9857
1214      578.9968
1214      579.0084
1214      579.0187
1214      579.0299
1214      579.041
1214      579.0511
1214      579.0634
1214      579.0741
1214      579.0853
1214      579.0968
1214      579.107
1214      579.1185
1214      579.1292
1214      579.1408
1214      579.1519
1214      579.1625
1214      579.1737
1214      579.1844
1214      579.1957
1214      579.2073
1214      579.2185
1214      579.2295
1214      579.2405
1214      579.2522
1214      579.2625
1214      579.2736
1214      579.2844
1214      579.2958
1214      579.3074
1214      579.3185
1214      579.3298
1214      579.3405
1214      579.3532
1214      579.3622
1214      579.3735
1214      579.3855
1214      579.3965
1214      579.4076
1214      579.4185
1214      579.4295
1214      579.4411
1214      579.4517
1214      579.4628
1214      579.4737
1214      579.4848
1214      579.4961
1214      579.5075
1214      579.5186
1214      579.5295
1214      579.541
1214      579.5519
1214      579.563
1214      579.574
1214      579.5853
1214      579.5964
1214      579.6072
1214      579.6189
1214      579.6288
1214      579.6409
1214      579.6517
1214      579.6624
1214      579.6735
1214      579.6844
1214      579.6965
1214      579.707
1214      579.7178
1214      579.7296
1214      579.7406
1214      579.7516
1214      579.7628
1214      579.7755
1214      579.7844
1214      579.7975
1214      579.8069
1214      579.8187
1214      579.8297
1214      579.8406
1214      579.8511
1214      579.8624
1214      579.8741
1214      579.8856
1214      579.8961
1214      579.9075
1214      579.9186
1214      579.9293
1214      579.9407
1214      579.9515
1214      579.9627
1214      579.9747
1214      579.9843
1214      579.9963
1214      580.007
1214      580.0189
1214      580.0291
1214      580.041
1214      580.0515
1214      580.0629
1214      580.0738
1214      580.0855
1214      580.0966
1214      580.1072
1214      580.1182
1214      580.1293
1214      580.1405
1214      580.1514
1214      580.1638
1214      580.1746
1214      580.1857
1214      580.1966
1214      580.2079
1214      580.2187
1214      580.23
1214      580.2421
1214      580.2514
1214      580.2626
1214      580.2758
1214      580.2857
1214      580.2971
1214      580.3083
1214      580.3195
1214      580.3303
1214      580.3414
1214      580.3523
1214      580.363
1214      580.3742
1214      580.3852
1214      580.3972
1214      580.439
1214      580.4466
1214      580.4537
1214      580.4632
1214      580.4748
1214      580.4853
1214      580.4963
1214      580.5089
1214      580.5193
1214      580.5308
1214      580.5412
1214      580.5526
1214      580.5637
1214      580.5747
1214      580.5856
1214      580.5973
1214      580.6078
1214      580.6188
1214      580.6313
1214      580.642
1214      580.6527
1214      580.6637
1214      580.6747
1214      580.6862
1214      580.6973
1214      580.7086
1214      580.7198
1214      580.7303
1214      580.7427
1214      580.7531
1214      580.764
1214      580.7757
1214      580.7861
1214      580.7974
1214      580.8092
1214      580.8209
1214      580.8312
1214      580.8423
1214      580.8533
1214      580.8643
1214      580.8753
1214      580.8863
1214      580.897
1214      580.9083
1214      580.9196
1214      580.9316
1214      580.9426
1214      580.953
1214      580.9642
1214      580.9749
1214      580.9863
1214      580.9979
1214      581.0084
1214      581.0193
1214      581.0314
1214      581.0427
1214      581.0527
1214      581.0637
1214      581.0749
1214      581.0872
1214      581.0982
1214      581.1078
1214      581.1202
1214      581.1317
1214      581.142
1214      581.1525
1214      581.1639
1214      581.1755
1214      581.1867
1214      581.1976
1214      581.2086
1214      581.2198
1214      581.2306
1214      581.2418
1214      581.2529
1214      581.2638
1214      581.2751
1214      581.2858
1214      581.2969
1214      581.308
1214      581.3202
1214      581.3309
1214      581.342
1214      581.3524
1214      581.3633
1214      581.3754
1214      581.3867
1214      581.3976
1214      581.4081
1214      581.4191
1214      581.4303
1214      581.4412
1214      581.4524
1214      581.4643
1214      581.4755
1214      581.4864
1214      581.4975
1214      581.5089
1214      581.5193
1214      581.5302
1214      581.541
1214      581.5535
1214      581.5646
1214      581.5753
1214      581.5866
1214      581.5975
1214      581.6082
1214      581.619
1214      581.6299
1214      581.641
1214      581.6528
1214      581.664
1214      581.6749
1214      581.6858
1214      581.6976
1214      581.7081
1214      581.7192
1214      581.7311
1214      581.7421
1214      581.7527
1214      581.7642
1214      581.7753
1214      581.7869
1214      581.7971
1214      581.8082
1214      581.8193
1214      581.8299
1214      581.8417
1214      581.8524
1214      581.8636
1214      581.8746
1214      581.8868
1214      581.8974
1214      581.908
1214      581.9197
1214      581.9305
1214      581.9415
1214      581.9524
1214      581.9635
1214      581.9742
1214      581.9855
1214      581.9973
1214      582.0081
1214      582.0188
1214      582.0314
1214      582.0449
1214      582.0551
1214      582.0636
1214      582.0749
1214      582.0864
1214      582.0974
1214      582.1079
1214      582.1189
1214      582.1304
1214      582.141
1214      582.1527
1214      582.1637
1214      582.1747
1214      582.1857
1214      582.1975
1214      582.2095
1214      582.2197
1214      582.2303
1214      582.2413
1214      582.2524
1214      582.2642
1214      582.275
1214      582.2863
1214      582.2972
1214      582.308
1214      582.3191
1214      582.3301
1214      582.3411
1214      582.3527
1214      582.3639
1214      582.3746
1214      582.3856
1214      582.3976
1214      582.4083
1214      582.4191
1214      582.4304
1214      582.4412
1214      582.4521
1214      582.4643
1214      582.4753
1214      582.4864
1214      582.4971
1214      582.5084
1214      582.5192
1214      582.5305
1214      582.5411
1214      582.5524
1214      582.5635
1214      582.5743
1214      582.5856
1214      582.5974
1214      582.6091
1214      582.6185
1214      582.6301
1214      582.6409
1214      582.6521
1214      582.6642
1214      582.675
1214      582.6863
1214      582.6973
1214      582.7076
1214      582.7198
1214      582.731
1214      582.7416
1214      582.7534
1214      582.7631
1214      582.7744
1214      582.7864
1214      582.7975
1214      582.8077
1214      582.8196
1214      582.8304
1214      582.8412
1214      582.8528
1214      582.8638
1214      582.8745
1214      582.8854
1214      582.8969
1214      582.9088
1214      582.9187
1214      582.9302
1214      582.9409
1214      582.9527
1214      582.9637
1214      582.9747
1214      582.9858
1214      582.9975
1214      583.0077
1214      583.0186
1214      583.0317
1214      583.0416
1214      583.053
1214      583.0641
1214      583.0746
1214      583.0864
1214      583.0977
1214      583.1087
1214      583.1198
1214      583.1307
1214      583.1418
1214      583.1521
1214      583.1635
1214      583.1742
1214      583.1866
1214      583.1974
1214      583.2079
1214      583.2202
1214      583.2307
1214      583.2415
1214      583.2529
1214      583.2637
1214      583.2749
1214      583.2855
1214      583.2969
1214      583.3089
1214      583.3193
1214      583.3306
1214      583.3412
1214      583.3522
1214      583.3636
1214      583.3746
1214      583.3867
1214      583.3978
1214      583.4082
1214      583.421
1214      583.4308
1214      583.4413
1214      583.4526
1214      583.4634
1214      583.4746
1214      583.4867
1214      583.4974
1214      583.5086
1214      583.5201
1214      583.5314
1214      583.5422
1214      583.5533
1214      583.5641
1214      583.5753
1214      583.5868
1214      583.5977
1214      583.6091
1214      583.62
1214      583.631
1214      583.6414
1214      583.6529
1214      583.6637
1214      583.676
1214      583.6868
1214      583.6975
1214      583.7086
1214      583.7195
1214      583.7313
1214      583.7425
1214      583.7534
1214      583.765
1214      583.7756
1214      583.7865
1214      583.7977
1214      583.8094
1214      583.8193
1214      583.8303
1214      583.8417
1214      583.8531
1214      583.8642
1214      583.8749
1214      583.886
1214      583.8981
1214      583.9092
1214      583.92
1214      583.9308
1214      583.9415
1214      583.9539
1214      583.9648
1214      583.9759
1214      583.9868
1214      583.9983
1214      584.008
1214      584.0198
1214      584.0309
1214      584.0422
1214      584.053
1214      584.0636
1214      584.0749
1214      584.0867
1214      584.0976
1214      584.1082
1214      584.1203
1214      584.1309
1214      584.1417
1214      584.1528
1214      584.1636
1214      584.1757
1214      584.1866
1214      584.1976
1214      584.2091
1214      584.2197
1214      584.2306
1214      584.2415
1214      584.2526
1214      584.2645
1214      584.2758
1214      584.2866
1214      584.2974
1214      584.3081
1214      584.3201
1214      584.3309
1214      584.3422
1214      584.353
1214      584.364
1214      584.3751
1214      584.3865
1214      584.3976
1214      584.4083
1214      584.4202
1214      584.4313
1214      584.4422
1214      584.4532
1214      584.4642
1214      584.4753
1214      584.4867
1214      584.4977
1214      584.5099
1214      584.5201
1214      584.5309
1214      584.5422
1214      584.5528
1214      584.564
1214      584.5748
1214      584.5867
1214      584.5977
1214      584.6087
1214      584.6193
1214      584.6312
1214      584.6423
1214      584.6534
1214      584.6666
1214      584.675
1214      584.6866
1214      584.6976
1214      584.709
1214      584.7194
1214      584.7305
1214      584.7425
1214      584.7526
1214      584.7637
1214      584.7761
1214      584.7867
1214      584.7975
1214      584.8081
1214      584.8218
1214      584.8311
1214      584.8427
1214      584.8535
1214      584.8645
1214      584.8765
1214      584.8867
1214      584.8974
1214      584.9083
1214      584.9202
1214      584.931
1214      584.9421
1214      584.9532
1214      584.9644
1214      584.9752
1214      584.9866
1214      585.0012
1214      585.0112
1214      585.0194
1214      585.0306
1214      585.0416
1214      585.0526
1214      585.0646
1214      585.0757
1214      585.0875
1214      585.0977
1214      585.1081
1214      585.1204
1214      585.1306
1214      585.1426
1214      585.1526
1214      585.1642
1214      585.1757
1214      585.1865
1214      585.198
1214      585.2089
1214      585.2201
1214      585.2308
1214      585.2426
1214      585.2536
1214      585.2643
1214      585.2758
1214      585.2864
1214      585.2971
1214      585.3087
1214      585.3199
1214      585.3313
1214      585.3415
1214      585.3533
1214      585.364
1214      585.3765
1214      585.3865
1214      585.3977
1214      585.4088
1214      585.4201
1214      585.4306
1214      585.4417
1214      585.4531
1214      585.4639
1214      585.4747
1214      585.4868
1214      585.4978
1214      585.5087
1214      585.5201
1214      585.5308
1214      585.5417
1214      585.5528
1214      585.5636
1214      585.5758
1214      585.5867
1214      585.5975
1214      585.6088
1214      585.6201
1214      585.6323
1214      585.6415
1214      585.6531
1214      585.6643
1214      585.6757
1214      585.687
1214      585.6976
1214      585.7094
1214      585.7201
1214      585.731
1214      585.7424
1214      585.7534
1214      585.7643
1214      585.7753
1214      585.7863
1214      585.7975
1214      585.8083
1214      585.821
1214      585.8312
1214      585.8422
1214      585.8533
1214      585.8666
1214      585.8748
1214      585.8867
1214      585.8975
1214      585.9083
1214      585.9204
1214      585.9312
1214      585.9421
1214      585.9532
1214      585.9641
1214      585.975
1214      585.987
1214      585.9968
1214      586.0102
1214      586.0198
1214      586.0311
1214      586.0421
1214      586.053
1214      586.064
1214      586.0753
1214      586.0861
1214      586.0972
1214      586.1082
1214      586.1206
1214      586.1313
1214      586.1422
1214      586.1534
1214      586.1642
1214      586.1753
1214      586.187
1214      586.1976
1214      586.2087
1214      586.22
1214      586.2308
1214      586.2449
1214      586.2547
1214      586.2635
1214      586.2747
1214      586.2867
1214      586.2977
1214      586.3088
1214      586.3198
1214      586.3306
1214      586.3419
1214      586.3528
1214      586.3636
1214      586.3759
1214      586.3873
1214      586.3978
1214      586.4089
1214      586.4203
1214      586.4312
1214      586.4424
1214      586.4534
1214      586.4646
1214      586.4752
1214      586.4862
1214      586.4981
1214      586.509
1214      586.5201
1214      586.5306
1214      586.5421
1214      586.5531
1214      586.564
1214      586.5752
1214      586.5869
1214      586.5973
1214      586.6085
1214      586.6202
1214      586.6307
1214      586.6418
1214      586.6532
1214      586.6638
1214      586.675
1214      586.6859
1214      586.6979
1214      586.709
1214      586.7201
1214      586.7312
1214      586.7418
1214      586.753
1214      586.7639
1214      586.7757
1214      586.7861
1214      586.7978
1214      586.8093
1214      586.82
1214      586.8306
1214      586.8417
1214      586.8543
1214      586.8644
1214      586.8757
1214      586.8867
1214      586.8975
1214      586.9083
1214      586.9194
1214      586.9313
1214      586.9423
1214      586.953
1214      586.9638
1214      586.9748
1214      586.9869
1214      586.9974
1214      587.009
1214      587.0198
1214      587.0303
1214      587.0416
1214      587.0527
1214      587.0645
1214      587.0754
1214      587.087
1214      587.0974
1214      587.1089
1214      587.1205
1214      587.1307
1214      587.1418
1214      587.1531
1214      587.1642
1214      587.1746
1214      587.187
1214      587.1974
1214      587.2081
1214      587.2202
1214      587.2308
1214      587.2422
1214      587.2535
1214      587.264
1214      587.2751
1214      587.288
1214      587.2968
1214      587.3083
1214      587.3196
1214      587.3301
1214      587.3422
1214      587.3528
1214      587.3636
1214      587.3746
1214      587.3868
1214      587.3973
1214      587.4089
1214      587.4201
1214      587.4309
1214      587.4419
1214      587.453
1214      587.4638
1214      587.475
1214      587.486
1214      587.4968
1214      587.5094
1214      587.52
1214      587.5309
1214      587.5417
1214      587.5532
1214      587.5638
1214      587.5748
1214      587.5869
1214      587.5975
1214      587.6083
1214      587.6198
1214      587.6306
1214      587.6415
1214      587.6526
1214      587.6634
1214      587.676
1214      587.6866
1214      587.6974
1214      587.7089
1214      587.7198
1214      587.7306
1214      587.7416
1214      587.754
1214      587.7634
1214      587.7747
1214      587.7873
1214      587.7975
1214      587.8086
1214      587.82
1214      587.8306
1214      587.8419
1214      587.8528
1214      587.8643
1214      587.8747
1214      587.8859
1214      587.8976
1214      587.9086
1214      587.9201
1214      587.9308
1214      587.9421
1214      587.9529
1214      587.9638
1214      587.9749
1214      587.9866
1214      587.9974
1214      588.0086
1214      588.0201
1214      588.0308
1214      588.042
1214      588.0529
1214      588.0639
1214      588.0747
1214      588.0858
1214      588.0989
1214      588.1084
1214      588.1196
1214      588.1307
1214      588.142
1214      588.1529
1214      588.1638
1214      588.1747
1214      588.1859
1214      588.1974
1214      588.2087
1214      588.22
1214      588.2307
1214      588.2417
1214      588.2532
1214      588.2637
1214      588.2748
1214      588.2872
1214      588.2975
1214      588.3084
1214      588.3198
1214      588.3309
1214      588.3414
1214      588.3526
1214      588.3663
1214      588.3751
1214      588.3865
1214      588.3976
1214      588.4086
1214      588.4197
1214      588.4309
1214      588.4422
1214      588.4529
1214      588.4636
1214      588.4748
1214      588.486
1214      588.4978
1214      588.5087
1214      588.5195
1214      588.5309
1214      588.5419
1214      588.5527
1214      588.5636
1214      588.5748
1214      588.5867
1214      588.5974
1214      588.6086
1214      588.6199
1214      588.631
1214      588.6423
1214      588.6532
1214      588.6642
1214      588.6751
1214      588.6863
1214      588.697
1214      588.7083
1214      588.7201
1214      588.7307
1214      588.7416
1214      588.753
1214      588.7635
1214      588.7758
1214      588.7866
1214      588.7975
1214      588.8087
1214      588.8197
1214      588.8307
1214      588.8415
1214      588.8525
1214      588.8634
1214      588.876
1214      588.8867
1214      588.8973
1214      588.9089
1214      588.92
1214      588.9307
1214      588.9415
1214      588.9527
1214      588.9636
1214      588.9756
1214      588.9866
1214      588.9975
1214      589.0086
1214      589.0198
1214      589.0308
1214      589.0414
1214      589.0526
1214      589.0646
1214      589.0753
1214      589.0867
1214      589.0978
1214      589.1085
1214      589.1198
1214      589.1306
1214      589.1417
1214      589.1528
1214      589.1636
1214      589.1759
1214      589.1867
1214      589.1976
1214      589.2084
1214      589.2206
1214      589.2299
1214      589.2418
1214      589.2532
1214      589.2638
1214      589.2747
1214      589.2859
1214      589.298
1214      589.3086
1214      589.3199
1214      589.3306
1214      589.3419
1214      589.353
1214      589.364
1214      589.3748
1214      589.3861
1214      589.3979
1214      589.4083
1214      589.4199
1214      589.4308
1214      589.4416
1214      589.4529
1214      589.4645
1214      589.4755
1214      589.4866
1214      589.4987
1214      589.5081
1214      589.5193
1214      589.5303
1214      589.5423
1214      589.5535
1214      589.5646
1214      589.5757
1214      589.5864
1214      589.5975
1214      589.6085
1214      589.619
1214      589.6309
1214      589.642
1214      589.6531
1214      589.664
1214      589.6754
1214      589.6865
1214      589.6975
1214      589.7086
1214      589.7196
1214      589.7306
1214      589.7417
1214      589.7527
1214      589.7637
1214      589.7747
1214      589.7858
1214      589.7975
1214      589.8092
1214      589.8198
1214      589.8308
1214      589.8416
1214      589.8526
1214      589.8636
1214      589.8749
1214      589.8867
1214      589.8975
1214      589.9088
1214      589.9204
1214      589.9308
1214      589.9416
1214      589.9526
1214      589.9636
1214      589.9747
1214      589.9866
1214      589.9976
1214      590.0087
1214      590.0191
1214      590.0313
1214      590.0417
1214      590.0527
1214      590.0636
1214      590.0764
1214      590.0854
1214      590.0977
1214      590.1089
1214      590.1199
1214      590.1306
1214      590.1414
1214      590.1524
1214      590.1643
1214      590.1755
1214      590.1864
1214      590.197
1214      590.2083
1214      590.22
1214      590.2305
1214      590.2416
1214      590.2527
1214      590.2641
1214      590.2746
1214      590.2864
1214      590.2977
1214      590.3084
1214      590.3192
1214      590.3301
1214      590.3428
1214      590.3525
1214      590.3642
1214      590.3756
1214      590.3866
1214      590.3975
1214      590.4374
1214      590.4509
1214      590.4617
1214      590.4708
1214      590.479
1214      590.4872
1214      590.4969
1214      590.5108
1214      590.5197
1214      590.531
1214      590.5422
1214      590.5529
1214      590.5636
1214      590.5751
1214      590.5856
1214      590.5964
1214      590.6087
1214      590.6187
1214      590.6296
1214      590.6409
1214      590.6518
1214      590.6628
1214      590.6739
1214      590.6849
1214      590.6959
1214      590.7047
1214      590.7158
1214      590.7269
1214      590.7379
1214      590.749
1214      590.7603
1214      590.7711
1214      590.7825
1214      590.7937
1214      590.8046
1214      590.8157
1214      590.827
1214      590.838
1214      590.8491
1214      590.8601
1214      590.8713
1214      590.8837
1214      590.8933
1214      590.9048
1214      590.9157
1214      590.9271
1214      590.9378
1214      590.949
1214      590.9603
1214      590.9714
1214      590.9822
1214      590.9935
1214      591.0051
1214      591.0158
1214      591.027
1214      591.0378
1214      591.0475
1214      591.059
1214      591.0696
1214      591.0804
1214      591.0919
1214      591.1028
1214      591.1141
1214      591.1261
1214      591.1368
1214      591.1472
1214      591.158
1214      591.17
1214      591.1806
1214      591.1917
1214      591.2031
1214      591.2141
1214      591.225
1214      591.2362
1214      591.2484
1214      591.259
1214      591.2701
1214      591.2803
1214      591.2917
1214      591.3036
1214      591.3143
1214      591.3251
1214      591.3361
1214      591.3474
1214      591.358
1214      591.3698
1214      591.3809
1214      591.3916
1214      591.4028
1214      591.4136
1214      591.4241
1214      591.4351
1214      591.4465
1214      591.4588
1214      591.4682
1214      591.4793
1214      591.491
1214      591.5026
1214      591.5137
1214      591.5248
1214      591.5351
1214      591.5461
1214      591.5573
1214      591.5698
1214      591.5794
1214      591.5912
1214      591.6022
1214      591.6155
1214      591.6245
1214      591.6351
1214      591.6473
1214      591.6568
1214      591.6681
1214      591.6799
1214      591.6914
1214      591.7018
1214      591.713
1214      591.7238
1214      591.7348
1214      591.7467
1214      591.7572
1214      591.7681
1214      591.78
1214      591.7912
1214      591.8016
1214      591.8129
1214      591.8237
1214      591.8354
1214      591.8469
1214      591.8575
1214      591.8683
1214      591.8802
1214      591.8909
1214      591.9022
1214      591.9134
1214      591.9247
1214      591.9352
1214      591.9464
1214      591.9571
1214      591.9689
1214      591.9794
1214      591.9909
1214      592.0028
1214      592.0139
1214      592.0245
1214      592.0352
1214      592.0463
1214      592.0571
1214      592.0701
1214      592.079
1214      592.0908
1214      592.1032
1214      592.1143
1214      592.1246
1214      592.1359
1214      592.1468
1214      592.1611
1214      592.1713
1214      592.1799
1214      592.1909
1214      592.2021
1214      592.2126
1214      592.2255
1214      592.2354
1214      592.2469
1214      592.2573
1214      592.2682
1214      592.2792
1214      592.2908
1214      592.3025
1214      592.3142
1214      592.3245
1214      592.3349
1214      592.3459
1214      592.3576
1214      592.3688
1214      592.3809
1214      592.3913
1214      592.4022
1214      592.4131
1214      592.4246
1214      592.435
1214      592.4459
1214      592.4579
1214      592.4687
1214      592.4808
1214      592.4916
1214      592.5029
1214      592.5128
1214      592.524
1214      592.5364
1214      592.5473
1214      592.5577
1214      592.569
1214      592.5799
1214      592.5913
1214      592.6021
1214      592.6138
1214      592.6237
1214      592.6357
1214      592.6464
1214      592.6569
1214      592.668
1214      592.6801
1214      592.6912
1214      592.7017
1214      592.7127
1214      592.7249
1214      592.7369
1214      592.7462
1214      592.757
1214      592.7682
1214      592.7795
1214      592.7912
1214      592.8018
1214      592.814
1214      592.8246
1214      592.8359
1214      592.8464
1214      592.8571
1214      592.8683
1214      592.8793
1214      592.8912
1214      592.9019
1214      592.9127
1214      592.925
1214      592.9353
1214      592.9463
1214      592.9569
1214      592.9691
1214      592.979
1214      592.9914
1214      593.002
1214      593.0132
1214      593.0248
1214      593.0357
1214      593.0461
1214      593.0576
1214      593.0688
1214      593.0804
1214      593.0906
1214      593.1024
1214      593.1132
1214      593.1251
1214      593.1353
1214      593.1474
1214      593.1586
1214      593.1696
1214      593.1805
1214      593.1909
1214      593.202
1214      593.2123
1214      593.2255
1214      593.235
1214      593.2462
1214      593.2568
1214      593.2681
1214      593.2798
1214      593.291
1214      593.3022
1214      593.3141
1214      593.3242
1214      593.3348
1214      593.3461
1214      593.3579
1214      593.3685
1214      593.3796
1214      593.392
1214      593.4022
1214      593.4124
1214      593.425
1214      593.4365
1214      593.4473
1214      593.4581
1214      593.4691
1214      593.4791
1214      593.4911
1214      593.5018
1214      593.5126
1214      593.5248
1214      593.5352
1214      593.5482
1214      593.5574
1214      593.5685
1214      593.5795
1214      593.5909
1214      593.6022
1214      593.6136
1214      593.6244
1214      593.6351
1214      593.6459
1214      593.6579
1214      593.6688
1214      593.6797
1214      593.6907
1214      593.7032
1214      593.7138
1214      593.7244
1214      593.7349
1214      593.7459
1214      593.7577
1214      593.7683
1214      593.7794
1214      593.7911
1214      593.8013
1214      593.814
1214      593.8247
1214      593.8351
1214      593.8464
1214      593.8571
1214      593.868
1214      593.8791
1214      593.8912
1214      593.9012
1214      593.9125
1214      593.925
1214      593.9382
1214      593.9463
1214      593.9573
1214      593.9697
1214      593.9805
1214      593.9908
1214      594.0014
1214      594.0132
1214      594.0248
1214      594.0361
1214      594.0469
1214      594.0573
1214      594.0683
1214      594.0793
1214      594.0901
1214      594.1028
1214      594.1139
1214      594.1264
1214      594.1357
1214      594.1467
1214      594.1581
1214      594.168
1214      594.1802
1214      594.1907
1214      594.2047
1214      594.2135
1214      594.2252
1214      594.236
1214      594.2462
1214      594.2574
1214      594.2685
1214      594.2794
1214      594.2903
1214      594.3018
1214      594.3127
1214      594.3253
1214      594.3384
1214      594.348
1214      594.3569
1214      594.3681
1214      594.3795
1214      594.3908
1214      594.4031
1214      594.4137
1214      594.424
1214      594.435
1214      594.4462
1214      594.457
1214      594.4689
1214      594.4799
1214      594.4909
1214      594.5035
1214      594.5141
1214      594.5251
1214      594.5358
1214      594.5463
1214      594.5578
1214      594.5695
1214      594.5793
1214      594.5911
1214      594.6016
1214      594.6136
1214      594.6259
1214      594.6364
1214      594.6473
1214      594.6584
1214      594.6685
1214      594.6795
1214      594.6906
1214      594.7036
1214      594.7127
1214      594.7253
1214      594.7362
1214      594.7469
1214      594.7573
1214      594.7687
1214      594.7795
1214      594.7906
1214      594.8016
1214      594.8148
1214      594.8247
1214      594.8351
1214      594.8463
1214      594.8573
1214      594.8681
1214      594.8799
1214      594.8912
1214      594.9016
1214      594.9132
1214      594.9244
1214      594.9364
1214      594.946
1214      594.9576
1214      594.9694
1214      594.9805
1214      594.991
1214      595.0017
1214      595.0137
1214      595.0245
1214      595.0359
1214      595.0466
1214      595.0568
1214      595.0681
1214      595.0793
1214      595.0903
1214      595.103
1214      595.1136
1214      595.1246
1214      595.1356
1214      595.1459
1214      595.1569
1214      595.168
1214      595.179
1214      595.1906
1214      595.2031
1214      595.2133
1214      595.2245
1214      595.2358
1214      595.2464
1214      595.2569
1214      595.2682
1214      595.279
1214      595.2906
1214      595.3021
1214      595.3137
1214      595.3245
1214      595.3357
1214      595.3463
1214      595.3564
1214      595.3686
1214      595.3788
1214      595.3914
1214      595.4008
1214      595.412
1214      595.4232
1214      595.436
1214      595.4464
1214      595.4577
1214      595.468
1214      595.4791
1214      595.49
1214      595.5017
1214      595.5123
1214      595.5239
1214      595.5358
1214      595.5469
1214      595.5578
1214      595.5688
1214      595.5798
1214      595.5901
1214      595.6011
1214      595.6122
1214      595.6238
1214      595.6348
1214      595.6468
1214      595.6575
1214      595.6674
1214      595.6794
1214      595.6912
1214      595.7034
1214      595.712
1214      595.7246
1214      595.7355
1214      595.7463
1214      595.7575
1214      595.768
1214      595.7794
1214      595.7905
1214      595.8021
1214      595.814
1214      595.8243
1214      595.8348
1214      595.8458
1214      595.8567
1214      595.8687
1214      595.8788
1214      595.89
1214      595.9016
1214      595.9136
1214      595.9246
1214      595.9356
1214      595.9462
1214      595.9568
1214      595.9681
1214      595.9789
1214      595.9911
1214      596.0009
1214      596.0136
1214      596.0248
1214      596.0358
1214      596.0476
1214      596.0566
1214      596.068
1214      596.079
1214      596.0899
1214      596.1018
1214      596.1122
1214      596.1239
1214      596.136
1214      596.1475
1214      596.1573
1214      596.1696
1214      596.1805
1214      596.1909
1214      596.2015
1214      596.2126
1214      596.2236
1214      596.2347
1214      596.2455
1214      596.2574
1214      596.2681
1214      596.282
1214      596.2914
1214      596.3032
1214      596.3132
1214      596.3242
1214      596.3351
1214      596.3462
1214      596.3577
1214      596.3699
1214      596.3799
1214      596.391
1214      596.4016
1214      596.414
1214      596.4241
1214      596.4353
1214      596.4473
1214      596.4585
1214      596.4699
1214      596.4796
1214      596.4911
1214      596.5024
1214      596.5159
1214      596.5271
1214      596.5356
1214      596.5469
1214      596.5585
1214      596.5693
1214      596.5795
1214      596.5914
1214      596.6019
1214      596.6141
1214      596.6251
1214      596.6355
1214      596.6464
1214      596.6573
1214      596.6685
1214      596.6793
1214      596.6907
1214      596.7025
1214      596.7142
1214      596.7253
1214      596.7368
1214      596.7465
1214      596.7571
1214      596.7683
1214      596.7795
1214      596.7912
1214      596.8018
1214      596.8128
1214      596.8256
1214      596.8356
1214      596.8461
1214      596.858
1214      596.8702
1214      596.8807
1214      596.8911
1214      596.9022
1214      596.9145
1214      596.9252
1214      596.9367
1214      596.9465
1214      596.959
1214      596.9689
1214      596.98
1214      596.9925
1214      597.0019
1214      597.0142
1214      597.0253
1214      597.0363
1214      597.046
1214      597.059
1214      597.0692
1214      597.0807
1214      597.0906
1214      597.1024
1214      597.114
1214      597.1243
1214      597.1357
1214      597.1465
1214      597.1573
1214      597.1685
1214      597.1803
1214      597.1915
1214      597.2017
1214      597.2141
1214      597.2236
1214      597.2351
1214      597.2469
1214      597.259
1214      597.2701
1214      597.2808
1214      597.2917
1214      597.3023
1214      597.3143
1214      597.3254
1214      597.3356
1214      597.3464
1214      597.3573
1214      597.3682
1214      597.38
1214      597.3915
1214      597.4019
1214      597.4127
1214      597.4257
1214      597.4358
1214      597.449
1214      597.4582
1214      597.4696
1214      597.4808
1214      597.4909
1214      597.5027
1214      597.5132
1214      597.524
1214      597.5352
1214      597.5468
1214      597.5576
1214      597.5701
1214      597.5803
1214      597.5911
1214      597.6031
1214      597.6153
1214      597.6238
1214      597.6366
1214      597.6467
1214      597.6588
1214      597.669
1214      597.6808
1214      597.6913
1214      597.7019
1214      597.7144
1214      597.7237
1214      597.7355
1214      597.7461
1214      597.7601
1214      597.7693
1214      597.7806
1214      597.7914
1214      597.8019
1214      597.8127
1214      597.8258
1214      597.8356
1214      597.8461
1214      597.8587
1214      597.8703
1214      597.8796
1214      597.891
1214      597.9017
1214      597.913
1214      597.9244
1214      597.9353
1214      597.9465
1214      597.9576
1214      597.9682
1214      597.9791
1214      597.9914
1214      598.0016
1214      598.013
1214      598.024
1214      598.0352
1214      598.0463
1214      598.0589
1214      598.0693
1214      598.0797
1214      598.091
1214      598.102
1214      598.1129
1214      598.1248
1214      598.1362
1214      598.1458
1214      598.158
1214      598.1684
1214      598.1792
1214      598.1923
1214      598.2014
1214      598.2142
1214      598.2252
1214      598.2361
1214      598.2462
1214      598.2571
1214      598.2683
1214      598.2794
1214      598.2908
1214      598.303
1214      598.3139
1214      598.3251
1214      598.336
1214      598.3463
1214      598.3573
1214      598.3684
1214      598.3798
1214      598.3918
1214      598.4019
1214      598.4128
1214      598.4241
1214      598.4348
1214      598.447
1214      598.4575
1214      598.4684
1214      598.4792
1214      598.4911
1214      598.5018
1214      598.5146
1214      598.5253
1214      598.5361
1214      598.547
1214      598.5576
1214      598.5683
1214      598.5795
1214      598.5914
1214      598.6023
1214      598.6137
1214      598.6253
